time,index,date,day,hour,time_ac,crust,replicate,replicate2,fc,fh,xc_soil,xc_atm_pd,xc_atm_sd,xh_atm,xh_soil,swc,ts,ta,rh_soil,rh_atm,ts_ibutton,tsurf,dp_s_ibutton,dp_s,dp_surf,dp_a,par,vpd,pa,ws,gs,wd,mat_5cm,mat_0cm,swc_md
2019-07-01 10:00:00,123394,2019-07-01 00:00:00,560,10,559.4166667,MC,2,8,0.302980305,0.034116372,505.1920288,430.1566759,426.4896677,19.80157847,29.30717967,0.019697528,31.87666667,33.48666667,38.14666667,35.07316667,37.54,43.09636667,20.7952142,15.77463066,24.3033224,15.87324228,1036.2,3.447428731,984.2107333333333,1.8933333333333333,4.8966666666666665,238.20000000000002,-135.6737635539844,-152.92496257063317,
2019-07-01 11:00:00,123395,2019-07-01 00:00:00,560,11,559.4583333,MC,2,8,0.386747534,0.052983836,524.0761413,429.9477288,424.2245543,16.68617297,31.49011499,0.021693246,35.03333333,34.70466667,37.85666667,29.6331,40.37,43.9243,23.17692902,18.45044849,22.21457188,14.2952903,1207.866667,3.869279605,983.8924333333333,2.8966666666666665,6.793333333333333,201.23333333333335,-138.16327381998127,-177.99009647667754,
2019-07-01 12:00:00,123396,2019-07-01 00:00:00,560,12,559.5,MC,2,8,0.398678357,0.060616264,519.9704908,424.4686545,417.7214493,15.96425319,32.89461312,0.022132305,37.13333333,34.65133333,38.51,28.45653333,41.86333333,44.2161,24.78749994,20.58935112,21.79607141,13.62183622,1317.033333,4.264125256,983.6857999999999,4.01,9.796666666666665,195.6,-136.65436448178738,-184.08820166649042,0.0099384625
2019-07-01 13:00:00,123397,2019-07-01 00:00:00,560,13,559.5416667,MC,2,8,0.335706542,0.069239609,503.2910866,426.4206675,417.5166894,15.45348039,34.70923502,0.020775216,38.24,34.58066667,39.91,27.89496667,42.36333333,43.99253333,25.8362493,22.16018025,21.27752929,13.25398052,1347.866667,4.313647073,983.1974666666666,5.2299999999999995,13.023333333333333,196.53333333333333,-132.00979321117134,-186.87592579652494,0.0099384625
2019-07-01 14:00:00,123398,2019-07-01 00:00:00,560,14,559.5833333,MC,2,8,0.294812069,0.066969451,492.2746941,424.767722,417.1223144,15.08448117,33.6447702,0.019817271,38.78,34.34533333,40.40333333,28.26306667,42.69666667,42.60073333,26.34264226,22.84545601,20.30438506,13.25517371,1322.033333,4.212189872,982.8316333333332,4.676666666666667,10.129999999999999,190.4333333333333,-130.47004735933618,-184.14535591092405,0.0099384625
2019-07-01 15:00:00,123399,2019-07-01 00:00:00,560,15,559.625,MC,2,8,0.213868593,0.066066685,472.5535879,430.4517757,418.0524518,16.58712846,34.84174381,0.017901381,38.92333333,33.67033333,41.82333333,28.78673333,41.86333333,42.2593,26.18530839,23.5488273,20.3115399,12.9606492,1228.7,4.021580828,982.4224,5.12,10.683333333333332,168.96666666666667,-125.55483538924007,-181.27372238723737,0.0099384625
2019-07-01 16:00:00,123400,2019-07-01 00:00:00,560,16,559.6666667,MC,2,8,0.166908972,0.065820032,463.582666,431.502855,420.9434356,15.38032996,33.53778796,0.016783778,38.57333333,35.03966667,42.04333333,28.0716,41.86333333,41.9885,26.2746486,23.32236523,19.67137761,13.74287124,1068.7,4.466363675,981.9333,4.343333333333333,9.796666666666665,185.76666666666668,-124.65921549060903,-184.7769748552413,0.0099384625
2019-07-01 17:00:00,123401,2019-07-01 00:00:00,560,17,559.7083333,MC,2,8,0.134664333,0.049369843,451.951413,428.3513932,417.5572249,17.07102107,30.66282583,0.01570609,38.14333333,34.12366667,42.35666667,31.84976667,41.03333333,39.425,25.65569457,23.05994337,19.51245815,14.91758641,825.3666667,4.022429982,981.4841333333333,3.563333333333333,9.13,178.76666666666665,-123.42049428300008,-165.05752530521715,0.0099384625
2019-07-01 18:00:00,123402,2019-07-01 00:00:00,560,18,559.75,MC,2,8,0.066456386,0.044126373,434.3069701,427.6630526,417.2891581,15.28266983,27.4226751,0.014189344,37.26666667,33.72166667,42.96333333,31.62773333,39.20666667,36.48903333,24.25345601,22.50787915,16.85676194,14.46027419,534.5333333,4.020863468,980.9816666666667,2.8966666666666665,7.459999999999998,171.29999999999998,-121.03548278148685,-164.50690803037105,0.0099384625
2019-07-01 19:00:00,123403,2019-07-01 00:00:00,560,19,559.7916667,MC,2,8,0.003650983,0.02942545,417.5772952,427.1434765,416.6384612,13.37554292,21.45430036,0.012592769,36.02333333,31.87033333,43.94666667,38.19913333,36.87333333,33.06486667,22.52832037,21.76133926,16.84976972,15.79062584,262.0333333,3.452408999,980.8924000000001,2.1133333333333333,6.456666666666666,215.73333333333335,-117.32157650916886,-136.00801877856708,0.0099384625
2019-07-01 20:00:00,123404,2019-07-01 00:00:00,560,20,559.8333333,MC,2,8,-0.100806349,0.004264273,387.2824869,425.7873698,413.2378844,18.05123089,19.22212633,0.010557135,34.58666667,26.3,46.31666667,58.6509,32.05,28.48726667,19.02040479,21.32439465,19.55201695,17.50587354,45.36666667,1.701284064,981.2824,3.4499999999999997,6.456666666666666,258.76666666666665,-109.31625038245923,-74.28070991667639,0.0099384625
